% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:18
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=0             es.Ex (V/m) @ TL=0       es.Ey (V/m) @ TL=0       es.Ez (V/m) @ TL=0       es.normE (V/m) @ TL=0
52.49499999999999         -0.14703428272756172     2.9986016518207452       2.389756257518026        -0.8705948455851377      3.931981971195706
52.72499999999999         -0.14683252325769858     3.159444673464606        2.354320549756362        -0.8838353271374075      4.038078847816751
52.955                    -0.1466277184770785      3.320287695108458        2.3188848419947012       -0.8970758086896771      4.1480455994670145
53.184999999999995        -0.14641986838570137     3.481130716752314        2.2834491342330456       -0.9103162902419495      4.261582659532253
53.41499999999999         -0.14620897298356722     3.6419737383961808       2.248013426471389        -0.9235567717942139      4.37841229071567
53.644999999999996        -0.14599503227067603     3.802816760040014        2.212577718709725        -0.9367972533464837      4.498277955579165
53.87499999999999         -0.14577804624702784     3.9636597816838695       2.1771420109480637       -0.9500377348987561      4.620943399188607
54.10499999999999         -0.14555801491262257     4.124502803327717        2.141706303186405        -0.9632782164510196      4.746191545445214
54.334999999999994        -0.14533493826746038     4.285345824971576        2.1062705954247427       -0.9765186980032832      4.873823286527964
54.56499999999999         -0.14510881631154113     4.44618884661542         2.070834887663091        -0.9897591795555547      5.0036562257257895
54.79499999999999         -0.14487964904486486     4.607031868259248        2.0353991799014164       -1.0029996611078227      5.135523418005419
55.02499999999999         -0.14464743646743147     4.767874889903132        1.9999634721397754       -1.0162401426600898      5.26927213979464
55.254999999999995        -0.14441217857924118     4.928717911546975        1.964527764378099        -1.0294806242123657      5.404762709337485
55.485                    -0.14417387538029383     5.08956093319083         1.9290920566164296       -1.0427211057646293      5.541867371199886
55.714999999999996        -0.14393252687058947     5.250403954834672        1.893656348854769        -1.0559615873169008      5.680469252657774
55.94499999999999         -0.14368813305012806     5.411246976478518        1.85822064109313         -1.0692020688691652      5.820461395414162
56.175                    -0.14352110773343585     5.559085360164881        1.7808104055311134       -0.5310973004323536      5.8614656942247745
56.404999999999994        -0.14340247553069355     5.377886432976139        1.7576394327875136       -0.5004870712393092      5.679916035484691
56.63499999999999         -0.14329088368066578     5.196687505787359        1.7344684600439066       -0.46987684204630753     5.498611289988132
56.864999999999995        -0.14318633218335233     5.015488578598631        1.7112974873003033       -0.4392666128532774      5.317576509018111
57.09499999999999         -0.14308882103875326     4.834289651409886        1.688126514556707        -0.40865638366027746     5.136840235279309
57.324999999999996        -0.14299835024686855     4.653090724221158        1.664955541813093        -0.3780461544672544      4.956435124053839
57.555                    -0.14291491980769833     4.471891797032373        1.641784569069495        -0.3474359252742234      4.776398699624152
