% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.07         es.Ex (V/m) @ TL=-0.07   es.Ey (V/m) @ TL=-0.07   es.Ez (V/m) @ TL=-0.07   es.normE (V/m) @ TL=-0.07
27.639999999999997        -0.1554183574481152      1.289404466643553        -0.28123841714997155     0.42906351223864725      1.3877155412460906
27.8                      -0.1554827979314901      1.2940397096379677       -0.2802056296465807      0.3764425299474663       1.3765038842512582
27.96                     -0.15553881905769834     1.2986749526323604       -0.2791728421431863      0.32382154765628357      1.3672433957095858
28.119999999999997        -0.1555864208267401      1.3033101956267938       -0.2781400546397901      0.2712005653650946       1.359973934556881
28.279999999999998        -0.15562560323861518     1.3079454386211884       -0.2771072671364081      0.2185795830739119       1.3547275527007439
28.439999999999998        -0.15565636629332374     1.3125806816156111       -0.2760744796329968      0.1659586007827154       1.3515278100094312
28.599999999999998        -0.15567870999086564     1.3172159246100055       -0.27504169212962415     0.11333761849154977      1.350389255074645
28.759999999999998        -0.15569263433124106     1.3218511676044207       -0.2740089046262234      0.060716636200348395     1.3513170978801086
28.92                     -0.15569813931444978     1.3264864105987975       -0.2729761171228331      0.008095653909184986     1.3543070913330395
29.08                     -0.15569522494049196     1.3311216535932389       -0.2719433296194431      -0.04452532838202394     1.35934562788749
29.24                     -0.15568389120936754     1.3357568965876265       -0.27091054211600607     -0.09714631067319512     1.366410046175162
29.4                      -0.15566413812107652     1.3403921395820595       -0.26987775461264185     -0.14976729296437163     1.3754691317256118
29.560000000000002        -0.15563596567561896     1.3450273825764394       -0.26884496710928474     -0.20238827525557213     1.3864837864833996
29.72                     -0.15559937387299475     1.3496626255708328       -0.267812179605901       -0.2550092575467602      1.399407834708155
29.88                     -0.15555436271320397     1.354297868565261        -0.2667793921024142      -0.30763023983794113     1.414188928436965
30.040000000000003        -0.15550093219624664     1.358933111559673        -0.26574660459907307     -0.36025122212913097     1.4307695141408077
30.200000000000003        -0.15543908232212267     1.3635683545540842       -0.2647138170956751      -0.4128722044203279      1.4490878233169984
30.36                     -0.15536881309083214     1.3682035975484625       -0.2636810295922558      -0.4654931867115053      1.469078853086593
30.52                     -0.15529012450237498     1.3728388405428884       -0.26264824208889337     -0.5181141690026863      1.490675307804108
30.68                     -0.1546307934622782      1.8766509311633612       5.842661360978682        -4.3615404539518465      7.528714739447103
30.84                     -0.1548096910014586      4.0583823557906555       0.4060027770065382       1.071598706574072        4.217064072155076
31                        -0.15466701137635072     0.028282722463643495     0.7655578662122196       -2.027439286157619       2.1673460309707533
31.160000000000004        -0.15463734819828234     -0.7050661510267631      1.7599676039868974       0.7106442287720967       2.024751704356404
31.32                     -0.15465300098957935     2.168771178505139        0.6878673157103226       -0.4681568737340826      2.322907817189818
31.48                     -0.15457813399404813     2.1897932286776722       0.6782874697245909       -0.46768057040644495     2.339656682482212
31.64                     -0.1545033432070493      2.2108152788501485       0.6687076237389182       -0.4672042670788358      2.35651308301492
31.800000000000004        -0.15442862862858284     2.231837329022632        0.6591277777532336       -0.46672796375121933     2.373474727645557
31.96                     -0.15435399025864896     2.2528593791951295       0.6495479317675152       -0.46625166042361715     2.390539376153152
32.120000000000005        -0.15427942809724732     2.2738814293676555       0.6399680857818093       -0.4657753570959937      2.407704838413593
32.28                     -0.15420494214437822     2.2949034795401673       0.6303882397961607       -0.46529905376837033     2.4249689735575193
32.440000000000005        -0.15413053240004146     2.3159255297126506       0.6208083938104476       -0.4648227504407539      2.4423296891139894
32.6                      -0.15405619886423713     2.336947579885134        0.6112285478247332       -0.46434644711313044     2.4597849401428378
32.76                     -0.15398194153696532     2.357969630057653        0.601648701839026        -0.4638701437855143      2.477332728358143
32.919999999999995        -0.1539077604182258      2.378991680230172        0.5920688558533307       -0.4633938404578977      2.494971101245497
33.08                     -0.15383365550801872     2.4000137304026836       0.582489009867631        -0.46291753713028855     2.5126981511754947
33.239999999999995        -0.1537596268063441      2.4210357805752025       0.5729091638819668       -0.4624412338026651      2.530512014515293
33.4                      -0.15368567431320182     2.442057830747707        0.5633293178962542       -0.4619649304750416      2.54841087074013
33.559999999999995        -0.15361179802859212     2.4630798809201977       0.5537494719105114       -0.46148862714744304     2.566392941546843
33.72                     -0.1535379979525147      2.4841019310927024       0.5441696259248308       -0.46101232381981594     2.5844564899706493
33.879999999999995        -0.1534642740849697      2.5051239812652284       0.5345897799391235       -0.4605360204921961      2.602599819506698
34.04                     -0.15339062642595722     2.526146031437733        0.5250099339534495       -0.4600597171645939      2.6208212732378335
34.2                      -0.15331705497547707     2.5471680816102165       0.5154300879677018       -0.4595834138369668      2.639119232969648
34.36                     -0.15324355973352935     2.568190131782721        0.5058502419820647       -0.4591071105093487      2.657492118373958
34.519999999999996        -0.1531701407001141      2.5892121819552543       0.496270395996357        -0.45863080718173244     2.6759383861412127
